annee,ident_election_ville,Nuance_muni,voix_pct,Nuance_interco
2014,42224,LDVD,74.54308093994779,LDVG
2014,42225,LDVD,65.91154261057174,LUD
2014,42228,LDIV,100.0,LDIV
2014,42230,LDIV,100.0,
2014,42231,LDIV,50.470219435736674,LUD
2014,42234,LDVG,59.76447497546614,LUD
2014,42239,LDIV,61.42270861833106,LUD
2014,42242,LDIV,51.79775280898876,LUD
2014,42246,LDVD,56.33587786259542,LDVG
2014,42248,LDIV,72.8169014084507,NC
2014,42249,LDIV,100.0,LDIV
2014,42256,LDIV,56.208530805687204,LDIV
2014,42259,LDVG,72.82485875706215,LUD
2014,42262,LDIV,100.0,LUD
2014,42267,LDIV,100.0,LDIV
2014,42270,LDIV,100.0,LUD
2014,42271,LDVD,56.908904810644835,LUD
2014,42272,LDVG,100.0,LDVD
2014,42275,LDIV,65.29680365296804,LUD
2014,42279,LDIV,66.14242799081109,LDIV
2014,42283,LDVD,64.08759124087591,LUD
2014,42284,LDIV,54.97076023391813,LUD
2014,42285,LDIV,77.30282962071041,LDIV
2014,42287,LDIV,100.0,LDVG
2014,42289,LDIV,100.0,LDIV
2014,42293,LDIV,100.0,LDIV
2014,42305,LDVG,100.0,LUD
2014,42311,LDVD,100.0,LUD
